nmos-gmid-idw (L_sweep=1e-07) X,nmos-gmid-idw (L_sweep=1e-07) Y,nmos-gmid-idw (L_sweep=2e-07) X,nmos-gmid-idw (L_sweep=2e-07) Y,nmos-gmid-idw (L_sweep=3e-07) X,nmos-gmid-idw (L_sweep=3e-07) Y,nmos-gmid-idw (L_sweep=4e-07) X,nmos-gmid-idw (L_sweep=4e-07) Y,nmos-gmid-idw (L_sweep=5e-07) X,nmos-gmid-idw (L_sweep=5e-07) Y,nmos-gmid-idw (L_sweep=6e-07) X,nmos-gmid-idw (L_sweep=6e-07) Y,nmos-gmid-idw (L_sweep=7e-07) X,nmos-gmid-idw (L_sweep=7e-07) Y,nmos-gmid-idw (L_sweep=8e-07) X,nmos-gmid-idw (L_sweep=8e-07) Y,nmos-gmid-idw (L_sweep=9e-07) X,nmos-gmid-idw (L_sweep=9e-07) Y,nmos-gmid-idw (L_sweep=1e-06) X,nmos-gmid-idw (L_sweep=1e-06) Y
1.179634127670389e-05,30.43290473356584,5.659155643484544e-06,31.38962093777131,4.482642415776876e-06,31.5925392270616,3.895422467167273e-06,31.62711845165407,3.517458856676978e-06,31.64718685455523,3.242097974215877e-06,31.66010617956123,3.026269114211317e-06,31.66901432584853,2.849043288666509e-06,31.67546585776628,2.698905570663061e-06,31.68031440892329,2.568902405404392e-06,31.6840653938287
2.412006944184554e-05,30.42475255623042,1.163823702189365e-05,31.37930667075934,9.182464700638971e-06,31.58043101030339,7.935451945842637e-06,31.61372664541763,7.131353189194959e-06,31.6326851717484,6.544794634941607e-06,31.64464535353332,6.084627293496341e-06,31.65271830039804,5.706509295219071e-06,31.65843638795754,5.386020925272642e-06,31.66263570014601,5.108403184694397e-06,31.66580781634476
4.971230313449559e-05,30.41277632204754,2.435431976443632e-05,31.36389558505546,1.923087311894324e-05,31.56229815593971,1.658314267543225e-05,31.5936902874233,1.487269330371633e-05,31.61099695302038,1.362341093055876e-05,31.62152675584367,1.264244203359701e-05,31.62835256128058,1.18358554938142e-05,31.63297447001131,1.115187011565395e-05,31.63620281484805,1.055916178620824e-05,31.63850877021888
0.0001028077019610265,30.39510857955148,5.135324195958429e-05,31.34077902467013,4.067012789590433e-05,31.53504156949282,3.504953114029477e-05,31.56360340120387,3.141182297563879e-05,31.57844629528492,2.875156713780326e-05,31.58683921586696,2.66608415740437e-05,31.59180006017757,2.494071020727747e-05,31.59478170602988,2.348138765060063e-05,31.59655650669844,2.221639710412007e-05,31.5975654052702
0.0002128634389346143,30.36895250769316,0.0001085992831856299,31.30599891882922,8.633705333439905e-05,31.49395800087907,7.440939837344755e-05,31.518307739703,6.66750463256996e-05,31.52947501804857,6.101189188170497e-05,31.53467642954373,5.6557449634005e-05,31.53685029291734,5.289051450110896e-05,31.53738000877456,4.977836280245555e-05,31.5369816682982,4.707992719887227e-05,31.53605126461977
0.0004407334079708105,30.32974165254213,0.0002297899244174147,31.2535716455711,0.0001834301301950798,31.43194482596671,0.0001581297962176574,31.4500363118067,0.0001416922161461562,31.45573360876102,0.0001296418499005399,31.45618328458901,0.000120156161306085,31.45420757589524,0.0001123436959178304,31.45108716523288,0.0001057112433065877,31.44745452502819,9.995948117848951e-05,31.44363867121805
0.000911576391904396,30.25143754711921,0.000485783955889608,31.1651304981662,0.000389334528111175,31.33240902536042,0.0003357102737245377,31.34263339329183,0.0003008000590915498,31.34107231109287,0.0002751770534127255,31.33505153039797,0.0002549937017349443,31.32734124208401,0.0002383645672603737,31.31912916166507,0.000224244829610526,31.31095636581541,0.0002119995047669757,31.30307192144008
0.001881592590221935,30.14529955917658,0.001024437450606513,31.02514037350458,0.0008240919736009812,31.17050995186516,0.0007106189150825303,31.16720374622569,0.000636587781517144,31.15383131113757,0.0005821889007970331,31.13757560138411,0.0005393149419336198,31.12095165482513,0.000503984088346117,31.10491958836747,0.0004739854660258209,31.08983501580336,0.0004479731143616887,31.07579863427986
0.003872407104665964,29.99812719899185,0.002151991782587049,30.82640497127187,0.001736509557187766,30.9394880996995,0.001496923246744156,30.91679585464107,0.001340266296346575,30.88654702763746,0.001225035663624462,30.85571474807564,0.001134188718470251,30.82643597317081,0.001059331768640365,30.79933423082142,0.0009957928650262127,30.7744917518764,0.0009407217482696282,30.75179130778056
0.007936362267838464,29.79114599722866,0.00449500775875445,30.54216065294819,0.003635072590769507,30.60876961629071,0.003130847633715936,30.55911868245267,0.00280039635325512,30.50553043067321,0.002557134361714522,30.45465285107775,0.002365355230286743,30.40806233372868,0.002207410604258806,30.36588889521417,0.00207344697196408,30.32781726774162,0.001957437162449875,30.29341565697763
0.01616911245104722,29.49853707262269,0.009312581497512639,30.13678831522503,0.00753749156168056,30.13893442281623,0.006481542828543506,30.05351221140407,0.005787923940292898,29.96924014043419,0.005277091285371581,29.89224389711668,0.004874594193509531,29.82327821030109,0.004543467294932528,29.76176505365312,0.004262991721331318,29.70682707644854,0.004020453747876323,29.65759293787739
0.03266680413955734,29.08662154646053,0.01907070749404875,29.56672849928932,0.0154213977933014,29.48436463621567,0.0132270034603678,29.35477990160279,0.01178250817463465,29.23315409930703,0.01071882178628878,29.12477903872022,0.009881804293088705,29.02924709404883,0.009194487708756818,28.94500988395629,0.008613528342379766,28.87043606245661,0.008112230471477657,28.804074826089
0.06522662257283607,28.51503225281656,0.03842865560862263,28.78591162430211,0.030976896690011,28.60164978256782,0.026471190149579,28.42318387442113,0.02350023707451093,28.26100631224401,0.02131464514557191,28.11917487113107,0.01959865175639837,27.99576427629288,0.01819350896454766,27.88800911324498,0.017009339588236,27.79335872560974,0.01599056818442959,27.7096719335947
0.1281572224326962,27.74181149018226,0.07577485962788597,27.75786241868818,0.06073320821418322,27.46475152655782,0.05164873669077104,27.24038088442731,0.04565312660261184,27.04097154996774,0.04125130570061391,26.86906491203872,0.03780661287911218,26.72104674129925,0.03499654765646682,26.59285431658515,0.03263750984209774,26.48098843072096,0.03061554626807705,26.38261455754544
0.2464644537825607,26.73385196524933,0.1453142249616611,26.47289467899095,0.1155151748439982,26.0818964310073,0.09766809835891449,25.82405808962768,0.08588931412668611,25.59787472465104,0.07726768408656155,25.40465553124522,0.07054897691332795,25.23941271931433,0.06509299325016051,25.09705590669393,0.0605333975217941,24.97335301657653,0.05664212732277506,24.86494520196485
0.4612167578040297,25.48082304752741,0.2694228311165021,24.9614091181854,0.2119948457776278,24.5020404333855,0.1781017971221862,24.22882264939862,0.1557493854752199,23.98966372671845,0.139448258942571,23.78581428927323,0.1268048221526956,23.61180703305772,0.11658848310676,23.46213493524698,0.1080919781787422,23.33224927177003,0.1008740143269989,23.21855527767539
0.8350147707493288,24.00534942584367,0.4806796550728963,23.2915472938299,0.373947566379134,22.80311965884943,0.3121183297231526,22.53068945644502,0.2713833866410227,22.2902658646165,0.2417904132298073,22.08456236226679,0.2189477337024348,21.90863452250192,0.2005823277525252,21.75716873827418,0.1853828554779818,21.6256788268134,0.1725297385945618,21.5105788369464
1.455539177666886,22.36158176627521,0.8229173568596504,21.55143181323564,0.6328418096896874,21.07183202368691,0.5248607241437083,20.80985123681369,0.4537850975355789,20.57569653537671,0.4023409212816363,20.37420883046679,0.3628151931072691,20.20142598346431,0.3311901857428274,20.05250098665965,0.3051399955435464,19.92318048081776,0.2832089401510475,19.81000105721784
2.434902965175686,20.62392427417706,1.350998066732704,19.82916180595282,1.027679858821341,19.38785203311777,0.8472125335528786,19.13998828774099,0.7285153262129659,18.91625388001858,0.6428997605989729,18.7229682818417,0.5774069624064055,18.55698362282929,0.5252450546567369,18.41388749649552,0.4824697388973504,18.28967562216931,0.44660968574962,18.18103996464177
3.903831691449238,18.87441143541002,2.129695584465497,18.19628316499677,1.604402628388709,17.81006317205633,1.315213572913517,17.5757576557068,1.125149831583151,17.36367759076407,0.9885053785350928,17.18029433690616,0.8844069918914442,17.02283233481282,0.8018530482865478,16.8871644856059,0.7344371320581128,16.76949435827002,0.6781421032897492,16.66666893544567
6.002414364965334,17.18893638370436,3.232275081815432,16.69362500880285,2.415065738199487,16.36502943092549,1.969268109569737,16.14120029968389,1.676545822689829,15.93966752880706,1.466758957736418,15.76579429588236,1.307559609917126,15.61673272936692,1.181815170704148,15.48847086000867,1.079527579946752,15.37735213048995,0.9944250297715294,15.28035130498691
8.870721335838073,15.62077153717277,4.738444140622935,15.32733731420876,3.51627536749269,15.04854470070973,2.852752192151614,14.83214247387879,2.417602237064801,14.63951276566015,2.106711582744177,14.47410835748455,1.871661756775196,14.332702709032,1.686707476282083,14.21126845394192,1.536801486720884,14.10622676722543,1.412504463115347,14.01464743333424
12.64055820484861,14.19152533757422,6.730440346913455,14.08021927063564,4.966113089770694,13.84049348192443,4.009550540638829,13.63091676468984,3.383213553646877,13.44687057399689,2.937119037878088,13.28972195475374,2.601044974938729,13.15580193829219,2.337540446807151,13.04104573080827,2.124695806799952,12.94194430122516,1.948771466807969,12.85565936189048
17.42688306518981,12.89720106090878,9.286701862590858,12.92921905885621,6.81958522934822,12.72076551131143,5.48071076318092,12.5205758417603,4.60566247912204,12.34669567854107,3.984327320014606,12.19885856549171,3.517810246445102,12.07316255096918,3.153252699526121,11.96561917593971,2.859716244770139,11.87285609757079,2.617810728255032,11.79216850924877
23.31812876993421,11.72244858602775,12.47430505097191,11.8574987001219,9.123693231495782,11.67729822791647,7.301078497235562,11.49118315811607,6.112150653069029,11.33028300002514,5.270367697632309,11.193596953994,4.640303937355752,11.07739750948382,4.149457426104238,10.97798460603959,3.755383480021091,10.89224311416157,3.431499014433574,10.81767473872758
30.36750754247587,10.65213116969593,16.34242738605052,10.85763046054816,11.91357049060031,10.70621970662802,9.496867747028171,10.53926370499403,7.923141719511918,10.39428464611857,6.811761265323732,10.2706063665727,5.98221897244652,10.16514643689565,5.337744980974983,10.07473229343002,4.821678457798742,9.996638911488583,4.398555050057574,9.92865342283187
38.58849908242924,9.675987642370778,20.91873211131243,9.929003493906011,15.21063513423347,9.80825729068278,12.08467774988519,9.664523152134755,10.05181054181098,9.537674156656577,8.619207031911175,9.428310238243892,7.552424395401,9.334404688572116,6.725600534624043,9.253515167777172,6.065016945920882,9.183416377447557,5.524551821702789,9.122244233512447
47.95619665731205,8.788187997102346,26.20928206266219,9.073665407872284,19.02286075178685,8.985017592070918,15.07189215595442,8.866853055050463,12.50447654423895,8.759232741208724,10.69801310754348,8.664714025476599,9.355380159358248,8.582606029934913,8.316797401272627,8.511328744045375,7.48862031338961,8.449224731190963,6.812265450844071,8.394816097358552
58.41375977677584,7.985041020285466,32.20132321093656,8.293141062123302,23.34660820012793,8.236712128332615,18.45801976856272,8.144706674915264,15.28166398168953,8.056325598046875,13.04897449673596,7.976449454456997,11.39188591614243,7.905857197100175,10.1120494536442,7.843887035125175,9.093093093304351,7.78947410084793,8.262192915524002,7.741537626840329
69.88167760536734,7.262985646573533,38.86764489660605,7.586907664746425,28.16922583150992,7.561391534144081,22.23644885350004,7.494712212062399,18.3794062637251,7.424731130480764,15.66940365835106,7.358738962988151,13.65992903033491,7.298992958230651,12.10972932328248,7.245741488204851,10.87704442859134,7.198501272783712,9.873098768338489,7.156578257640507
82.26738772102212,6.617565442180356,46.17126306173117,6.952176985654309,33.47173695986074,6.955146875372742,26.39619857548744,6.911999378591426,21.79051134735777,6.859026374026774,18.5541075207962,6.805810823878383,16.15547375036864,6.756006644605922,14.30652674297255,6.710719354567479,12.83765066207804,6.670011669246919,11.6425049345979,6.633551382906751
95.47353808765439,6.043252974489663,54.06958211635718,6.384374825930918,39.23119286866032,6.41271974106781,30.92342749395235,6.39077753545112,25.50563495303025,6.353133376372545,21.69620528481756,6.311417710942938,18.87311456632512,6.270545014229778,16.69798862575129,6.232398401175246,14.97111333053273,6.197536833574272,13.56708685769186,6.165956998142153
109.4041321635201,5.533743339731129,62.51765061122367,5.877833351984789,45.42251731120992,5.928158019434161,35.80261057165565,5.924893202907593,29.51411188039157,5.900810498514461,25.08775735582393,5.869280336894846,21.8065754649397,5.836315895826336,19.27892947801214,5.804486385694997,17.27300554657253,5.774791244450732,15.6429718782346,5.747519882269154
123.9685252248759,5.082393399768035,71.4704623044979,5.426425777284712,52.01983523748291,5.495348531980663,41.01739181135557,5.508255343521048,33.80455773216747,5.49601004372976,28.72021936582155,5.473398592478898,24.94906925378942,5.447365408310741,22.04372593357268,5.421072428375214,19.73851993396568,5.39590333299775,17.86595231619517,5.372404167718813
139.0836307146242,4.68262122370289,80.8844344457338,5.024040272765304,58.99736221073413,5.108383141052609,46.55116474170376,5.135111395936062,38.36528086575791,5.133099280142051,32.58475348535494,5.118235651766356,28.29354395577424,5.098235628313604,24.98651862183455,5.076764836180465,22.36263844390814,5.055537875935904,20.23163131277629,5.035323397406192
154.6748170954376,4.328194177266186,90.71825665863605,4.664884777492558,66.32995672648538,4.761775706013067,52.38744493044415,4.800198523543143,43.1845503412378,4.806972336970921,36.67243221533031,4.798803878137471,31.83284467335264,4.784032130734563,28.10134507159929,4.766745014803852,25.14024432506576,4.748939413195953,22.73551910042188,4.73157562445643
170.6759429241184,4.013400216879409,100.9332978596408,4.343654110015996,73.99343211154684,4.450567123275408,58.51009359804372,4.498805203665213,48.25076095386087,4.513086151857181,40.97436560560426,4.510684062969576,35.5598154857549,4.500431563550776,31.38222387575473,4.486766482457967,28.06619335614538,4.471924734425347,25.37309447487928,4.45703077138849
187.0288828672664,3.733125056024473,111.4937243698559,4.055599462226388,81.9647066573299,4.17035544476103,64.90343990003109,4.22677500132937,53.55252804842976,4.247448914233695,45.48177626761202,4.250004025455244,39.46736054732302,4.243653475241983,34.82320578189011,4.233121795227045,31.13535750912221,4.22084611563208,28.13984277989239,4.208091004829964
203.6827943036273,3.482864029409729,122.3664425095068,3.796535430695599,90.22185056648611,3.917280502714415,71.55233723437053,3.980476735796118,59.078736279973,4.006581971337845,50.18604008114457,4.013395329925509,43.54847839187349,4.010413545584184,38.41840310102474,4.002593314192535,34.34265058130145,3.992540276271241,31.03127856910903,3.981638320917422
220.5932870547741,3.258693850665662,133.5209438706702,3.562810896628122,98.74407077323245,3.687983858411215,78.44217843071863,3.756757649121031,64.81855926352377,3.78746925968071,55.07870509666224,3.79794048070003,47.79627918698381,3.797869361496581,42.16200533407542,3.7923980411219,37.68304239113222,3.784272571214036,34.04295857626538,3.774978285379571
237.7215939983564,3.05722297215685,144.9291043131467,3.351261641062835,107.5116610829314,3.479557662773727,85.5588865394605,3.552890136824417,70.76146148764133,3.587503014884095,60.1514969949972,3.601118152529671,52.20399143191068,3.603565449155147,46.04828626418774,3.600132603062273,41.15156590763166,3.593682010059689,37.17048871659031,3.585785132339524
255.0337959811151,2.875533072261892,156.5649682830977,3.159155996410726,116.5059352024351,3.289490708435527,92.88889200881269,3.366518292344569,76.89718980671181,3.404430810617741,65.39631645054088,3.420750719226753,56.7649622287116,3.425381270267063,50.07160583829837,3.423721683121699,44.74332007163616,3.418730085317337,40.40952746335331,3.412050953223007
272.5001260055049,2.711119371172437,168.4045368556858,2.984140192819468,125.7091534015637,3.115616354379417,100.4191028942364,3.195607658840854,83.21575897338654,3.236306560728663,70.805231617012,3.254956218872891,61.47265358648212,3.261483974210793,54.22640880203456,3.261371434151179,48.45346993004448,3.257654751261109,43.75578697196237,3.252040164005307
290.0943604770903,2.561834095773356,180.4255693194392,2.824186999622912,135.1044489878743,2.956064701680266,108.1368719341583,3.038399786609731,89.70743371385876,3.081446622925734,76.37046748252214,3.102105595106789,66.32063605716175,3.110286538037978,58.50722110461888,3.111528355988752,52.27724491160441,3.108929919415905,47.20503264753275,3.104249527083297
307.793295599873,2.42583521360984,192.6074027545544,2.677549352165578,144.6757578290987,2.809219997205853,116.0299624627528,2.893372122523647,96.36270852066815,2.938391263861005,82.08439282489462,2.960785301674359,71.30258019139224,2.970411262894835,62.90864442620821,2.972843519552957,56.20993551626519,2.97123029032019,50.75308137727828,2.967373498392379
325.5763020476168,2.301541209565991,204.9307908476513,2.542719520469403,154.4077523105632,2.673683432869548,124.0865139151192,2.759203154286135,103.1722854346414,2.805871261289483,87.9395047839772,2.829764950603855,76.41224572118729,2.840658242912452,67.42534869780781,2.844141708984133,60.24688828452307,2.843401060454569,54.39579830350721,2.840274414641894
343.4249489442517,2.187591906955231,217.377761369034,2.418393742140402,164.2857799932474,2.548241072350062,132.2950068864999,2.634742419759971,110.1270494487022,2.682779176726819,93.92841052957512,2.707969486848564,81.64346791999466,2.719978256407747,72.05206209722017,2.724394910311595,64.38349858462962,2.724431918936635,58.12909173225245,2.721956926149394
361.3226877447921,2.082814929009765,229.931490804464,2.303441917215267,174.2958065898448,2.431836428549224,140.6442271829485,2.518984853206114,117.2180406809866,2.568144731899909,100.0438050528834,2.594455295357216,86.99014018627119,2.607449468457035,76.78355765137114,2.612699526744065,68.61520045163081,2.613434710336906,61.94890551226641,2.611546051026938
379.2545870500519,1.986197213964427,242.5761942315742,2.196881822374154,184.4243625178541,2.323547139111239,149.1232279254658,2.411048901445038,124.4364220346773,2.46111370103335,106.2784436578139,2.488389634025418,92.44619146398793,2.502257327080562,81.61463518387936,2.508256698764186,72.93745236890551,2.50962414277078,65.85120792238402,2.508268233813884
397.207110254433,1.896860943454992,255.2970284418937,2.097857266927577,194.6584921050015,2.222565185179732,157.7212884635255,2.310157857573737,131.7734406135896,2.360929749443151,112.6251072019103,2.389032802608531,98.00555657952971,2.403677049658503,86.5400968488196,2.410355120857069,77.34571743882682,2.412300934944157,69.83197571799425,2.411434808153556
415.1679289469173,1.814043261012931,268.0800063922945,2.005619634511275,204.9857044352017,2.128180134453108,166.4278685553555,2.215623900136463,139.2203806252742,2.2669186832073,119.0765574512308,2.295722481322832,103.6621368497678,2.311058110321435,91.55471379911837,2.318355754862425,81.83543576233809,2.32083680151625,73.88717143563827,2.320427268858641
